"Time-UTC","A01-Hourly-Wind_Direction_degrees","A01-Hourly-Wind_Speed_m/s"
"2020-03-14 08:10:00 UTC","286.0","9.5"
"2020-03-14 08:20:00 UTC","284.0","9.1"
"2020-03-14 08:30:00 UTC","285.7","8.7"
"2020-03-14 08:40:00 UTC","282.8","8.8"
"2020-03-14 08:50:00 UTC","283.4","9.9"
"2020-03-14 09:00:00 UTC","280.5","8.9"
"2020-03-14 09:10:00 UTC","282.4","9.3"
"2020-03-14 09:20:00 UTC","286.3","9.5"
"2020-03-14 09:30:00 UTC","285.3","8.7"
"2020-03-14 09:40:00 UTC","285.1","8.8"
"2020-03-14 09:50:00 UTC","284.7","9.2"
"2020-03-14 10:00:00 UTC","279.4","8.9"
"2020-03-14 10:10:00 UTC","277.9","8.8"
"2020-03-14 10:20:00 UTC","279.2","9.0"
"2020-03-14 10:30:00 UTC","276.6","9.4"
"2020-03-14 10:40:00 UTC","280.2","9.6"
"2020-03-14 10:50:00 UTC","281.1","10.4"
"2020-03-14 11:00:00 UTC","279.9","10.8"
"2020-03-14 11:10:00 UTC","282.4","9.8"
"2020-03-14 11:20:00 UTC","282.8","9.4"
"2020-03-14 11:30:00 UTC","280.4","9.0"
"2020-03-14 11:40:00 UTC","284.0","10.0"
"2020-03-14 11:50:00 UTC","283.8","9.3"
"2020-03-14 12:00:00 UTC","286.4","9.3"
"2020-03-14 12:10:00 UTC","283.6","9.8"
"2020-03-14 12:20:00 UTC","283.5","10.4"
"2020-03-14 12:30:00 UTC","282.6","10.3"
"2020-03-14 12:40:00 UTC","284.7","10.1"
"2020-03-14 12:50:00 UTC","287.7","9.8"
"2020-03-14 13:00:00 UTC","290.5","9.1"
"2020-03-14 13:10:00 UTC","293.1","9.2"
"2020-03-14 13:20:00 UTC","291.8","9.9"
"2020-03-14 13:30:00 UTC","293.1","10.0"
"2020-03-14 13:40:00 UTC","294.8","9.6"
"2020-03-14 13:50:00 UTC","295.7","8.8"
"2020-03-14 14:00:00 UTC","296.8","9.0"
"2020-03-14 14:10:00 UTC","304.2","9.4"
"2020-03-14 14:20:00 UTC","301.9","9.6"
"2020-03-14 14:30:00 UTC","298.4","9.9"
"2020-03-14 14:40:00 UTC","295.6","8.9"
"2020-03-14 14:50:00 UTC","299.2","8.1"
"2020-03-14 15:00:00 UTC","295.2","8.0"
"2020-03-14 15:10:00 UTC","296.6","8.0"
"2020-03-14 15:20:00 UTC","296.3","8.3"
"2020-03-14 15:30:00 UTC","292.0","7.6"
"2020-03-14 15:40:00 UTC","291.1","8.1"
"2020-03-14 15:50:00 UTC","289.4","7.6"
"2020-03-14 16:00:00 UTC","287.2","7.5"
"2020-03-14 16:10:00 UTC","282.5","7.7"
"2020-03-14 16:20:00 UTC","288.9","7.1"
"2020-03-14 16:30:00 UTC","292.2","6.5"
"2020-03-14 16:40:00 UTC","288.3","6.6"
"2020-03-14 16:50:00 UTC","292.6","6.3"
"2020-03-14 17:00:00 UTC","291.2","6.2"
"2020-03-14 17:10:00 UTC","300.1","5.9"
"2020-03-14 17:20:00 UTC","298.6","5.8"
"2020-03-14 17:30:00 UTC","296.1","6.3"
"2020-03-14 17:40:00 UTC","310.5","8.2"
"2020-03-14 17:50:00 UTC","294.7","6.3"
"2020-03-14 18:00:00 UTC","298.5","5.8"
"2020-03-14 18:10:00 UTC","300.5","5.7"
"2020-03-14 18:20:00 UTC","296.7","5.7"
"2020-03-14 18:30:00 UTC","294.5","5.6"
"2020-03-14 18:40:00 UTC","303.1","4.8"
"2020-03-14 18:50:00 UTC","306.4","7.2"
"2020-03-14 19:00:00 UTC","319.2","8.2"
"2020-03-14 19:10:00 UTC","304.0","5.1"
"2020-03-14 19:20:00 UTC","294.6","5.2"
"2020-03-14 19:30:00 UTC","305.4","7.3"
"2020-03-14 19:40:00 UTC","318.7","6.9"
"2020-03-14 19:50:00 UTC","294.6","5.3"
"2020-03-14 20:00:00 UTC","312.2","6.9"
"2020-03-14 20:10:00 UTC","309.3","5.0"
"2020-03-14 20:20:00 UTC","304.1","4.6"
"2020-03-14 20:30:00 UTC","293.3","4.9"
"2020-03-14 20:40:00 UTC","311.4","6.6"
"2020-03-14 20:50:00 UTC","308.7","7.7"
"2020-03-14 21:00:00 UTC","325.2","8.3"
"2020-03-14 21:10:00 UTC","329.7","7.0"
"2020-03-14 21:20:00 UTC","326.4","6.3"
"2020-03-14 21:30:00 UTC","321.9","8.2"
"2020-03-14 21:40:00 UTC","320.0","6.1"
"2020-03-14 21:50:00 UTC","312.0","7.8"
"2020-03-14 22:00:00 UTC","314.3","7.5"
"2020-03-14 22:10:00 UTC","313.6","7.9"
"2020-03-14 22:20:00 UTC","307.0","7.6"
"2020-03-14 22:30:00 UTC","301.1","7.0"
"2020-03-14 22:40:00 UTC","299.5","6.9"
"2020-03-14 22:50:00 UTC","300.3","6.1"
"2020-03-14 23:00:00 UTC","302.0","6.7"
"2020-03-14 23:10:00 UTC","299.3","7.1"
"2020-03-14 23:20:00 UTC","303.6","7.0"
"2020-03-14 23:30:00 UTC","302.1","6.2"
"2020-03-14 23:40:00 UTC","301.3","6.5"
"2020-03-14 23:50:00 UTC","299.8","6.3"
"2020-03-15 00:00:00 UTC","301.2","6.4"
"2020-03-15 00:10:00 UTC","300.3","6.9"
"2020-03-15 00:20:00 UTC","300.2","7.4"
"2020-03-15 00:30:00 UTC","300.3","8.2"
"2020-03-15 00:40:00 UTC","300.1","8.4"
"2020-03-15 00:50:00 UTC","301.2","7.4"
"2020-03-15 01:00:00 UTC","299.6","7.1"
"2020-03-15 01:10:00 UTC","302.1","8.1"
"2020-03-15 01:20:00 UTC","301.6","8.5"
"2020-03-15 01:30:00 UTC","303.1","7.9"
"2020-03-15 01:40:00 UTC","304.3","7.1"
"2020-03-15 01:50:00 UTC","302.6","6.4"
"2020-03-15 02:00:00 UTC","305.2","6.3"
"2020-03-15 02:10:00 UTC","308.4","7.5"
"2020-03-15 02:20:00 UTC","303.7","7.2"
"2020-03-15 02:30:00 UTC","303.8","5.8"
"2020-03-15 02:40:00 UTC","309.3","6.9"
"2020-03-15 02:50:00 UTC","307.5","6.5"
"2020-03-15 03:00:00 UTC","307.3","6.3"
"2020-03-15 03:10:00 UTC","311.5","7.6"
"2020-03-15 03:20:00 UTC","311.0","7.1"
"2020-03-15 03:30:00 UTC","315.2","7.0"
"2020-03-15 03:40:00 UTC","316.7","6.7"
"2020-03-15 03:50:00 UTC","318.3","7.3"
"2020-03-15 04:00:00 UTC","325.9","6.6"
"2020-03-15 04:10:00 UTC","324.3","7.1"
"2020-03-15 04:20:00 UTC","331.3","7.1"
"2020-03-15 04:30:00 UTC","349.6","6.1"
"2020-03-15 04:40:00 UTC","354.2","6.7"
"2020-03-15 04:50:00 UTC","348.4","8.6"
"2020-03-15 05:00:00 UTC","350.1","8.9"
"2020-03-15 05:10:00 UTC","343.3","10.2"
"2020-03-15 05:20:00 UTC","348.7","9.8"
"2020-03-15 05:30:00 UTC","346.8","10.9"
"2020-03-15 05:40:00 UTC","352.5","9.4"
"2020-03-15 05:50:00 UTC","346.6","8.8"
"2020-03-15 06:00:00 UTC","354.2","8.9"
"2020-03-15 06:10:00 UTC","342.8","8.6"
"2020-03-15 06:20:00 UTC","341.8","8.7"
"2020-03-15 06:30:00 UTC","345.7","9.9"
"2020-03-15 06:40:00 UTC","347.2","9.3"
"2020-03-15 06:50:00 UTC","346.6","8.9"
"2020-03-15 07:00:00 UTC","347.7","9.4"
"2020-03-15 07:10:00 UTC","349.0","8.6"
"2020-03-15 07:20:00 UTC","341.7","8.8"
"2020-03-15 07:30:00 UTC","343.9","8.3"
"2020-03-15 07:40:00 UTC","344.4","8.9"
"2020-03-15 07:50:00 UTC","347.8","8.3"
"2020-03-15 08:00:00 UTC","352.7","8.0"
"2020-03-15 08:10:00 UTC","346.6","9.1"
"2020-03-15 08:20:00 UTC","354.2","7.3"
"2020-03-15 08:30:00 UTC","350.0","7.9"
"2020-03-15 08:40:00 UTC","345.4","8.6"
"2020-03-15 08:50:00 UTC","347.8","8.4"
"2020-03-15 09:00:00 UTC","355.3","7.7"
"2020-03-15 09:10:00 UTC","354.9","7.6"
"2020-03-15 09:20:00 UTC","357.7","7.2"
"2020-03-15 09:30:00 UTC","356.2","7.3"
"2020-03-15 09:40:00 UTC","357.6","8.2"
"2020-03-15 09:50:00 UTC","356.2","8.4"
"2020-03-15 10:00:00 UTC","0.2","7.7"
"2020-03-15 10:10:00 UTC","359.3","7.9"
"2020-03-15 10:20:00 UTC","355.3","8.5"
"2020-03-15 10:30:00 UTC","356.8","8.3"
"2020-03-15 10:40:00 UTC","355.5","8.4"
"2020-03-15 10:50:00 UTC","358.9","7.7"
"2020-03-15 11:00:00 UTC","358.6","7.4"
"2020-03-15 11:10:00 UTC","356.7","7.0"
"2020-03-15 11:20:00 UTC","356.1","6.9"
"2020-03-15 11:30:00 UTC","357.4","7.0"
"2020-03-15 11:40:00 UTC","356.2","6.9"
"2020-03-15 11:50:00 UTC","354.2","6.9"
"2020-03-15 12:00:00 UTC","353.6","7.3"
"2020-03-15 12:10:00 UTC","353.8","6.5"
"2020-03-15 12:20:00 UTC","350.7","7.0"
"2020-03-15 12:30:00 UTC","351.9","7.4"
"2020-03-15 12:40:00 UTC","358.0","6.4"
"2020-03-15 12:50:00 UTC","355.1","6.6"
"2020-03-15 13:00:00 UTC","355.9","6.6"
"2020-03-15 13:10:00 UTC","0.6","5.8"
"2020-03-15 13:20:00 UTC","358.7","5.6"
"2020-03-15 13:30:00 UTC","1.8","5.7"
"2020-03-15 13:40:00 UTC","359.7","5.2"
"2020-03-15 13:50:00 UTC","6.2","5.1"
"2020-03-15 14:00:00 UTC","9.3","5.0"
"2020-03-15 14:10:00 UTC","6.9","5.5"
"2020-03-15 14:20:00 UTC","12.7","5.0"
"2020-03-15 14:30:00 UTC","17.7","4.9"
"2020-03-15 14:40:00 UTC","26.4","5.5"
"2020-03-15 14:50:00 UTC","25.8","4.8"
"2020-03-15 15:00:00 UTC","25.4","4.7"
"2020-03-15 15:10:00 UTC","28.1","4.5"
"2020-03-15 15:20:00 UTC","26.4","4.1"
"2020-03-15 15:30:00 UTC","24.7","4.0"
"2020-03-15 15:40:00 UTC","20.1","4.2"
"2020-03-15 15:50:00 UTC","33.3","4.1"
"2020-03-15 16:00:00 UTC","53.3","3.5"
"2020-03-15 16:10:00 UTC","62.1","3.9"
"2020-03-15 16:20:00 UTC","66.0","5.0"
"2020-03-15 16:30:00 UTC","71.1","4.7"
"2020-03-15 16:40:00 UTC","72.2","5.6"
"2020-03-15 16:50:00 UTC","76.2","5.0"
"2020-03-15 17:00:00 UTC","84.0","4.6"
"2020-03-15 17:10:00 UTC","97.5","4.2"
"2020-03-15 17:20:00 UTC","95.9","3.7"
"2020-03-15 17:30:00 UTC","99.6","4.4"
"2020-03-15 17:40:00 UTC","113.8","4.3"
"2020-03-15 17:50:00 UTC","109.8","4.0"
"2020-03-15 18:00:00 UTC","114.3","3.7"
"2020-03-15 18:10:00 UTC","105.9","4.4"
"2020-03-15 18:20:00 UTC","110.7","3.5"
"2020-03-15 18:30:00 UTC","111.7","3.4"
"2020-03-15 18:40:00 UTC","114.3","2.9"
"2020-03-15 18:50:00 UTC","125.0","3.5"
"2020-03-15 19:00:00 UTC","121.7","3.8"
"2020-03-15 19:10:00 UTC","119.7","3.3"
"2020-03-15 19:20:00 UTC","120.0","4.0"
"2020-03-15 19:30:00 UTC","118.2","3.7"
"2020-03-15 19:40:00 UTC","124.6","3.7"
"2020-03-15 19:50:00 UTC","123.5","3.3"
"2020-03-15 20:00:00 UTC","126.1","3.1"
"2020-03-15 20:10:00 UTC","129.0","2.8"
"2020-03-15 20:20:00 UTC","128.3","2.5"
"2020-03-15 20:30:00 UTC","111.0","2.7"
"2020-03-15 20:40:00 UTC","118.2","3.0"
"2020-03-15 20:50:00 UTC","115.0","2.8"
"2020-03-15 21:00:00 UTC","126.2","3.2"
"2020-03-15 21:10:00 UTC","125.8","3.1"
"2020-03-15 21:20:00 UTC","133.0","3.1"
"2020-03-15 21:30:00 UTC","125.8","3.4"
"2020-03-15 21:40:00 UTC","124.8","3.3"
"2020-03-15 21:50:00 UTC","129.5","3.3"
"2020-03-15 22:00:00 UTC","130.7","3.4"
"2020-03-15 22:10:00 UTC","119.0","3.2"
"2020-03-15 22:20:00 UTC","121.4","2.8"
"2020-03-15 22:30:00 UTC","126.3","2.5"
"2020-03-15 22:40:00 UTC","117.9","2.4"
"2020-03-15 22:50:00 UTC","105.9","2.3"
"2020-03-15 23:00:00 UTC","95.2","1.7"
"2020-03-15 23:10:00 UTC","94.5","1.7"
"2020-03-15 23:20:00 UTC","86.2","1.9"
"2020-03-15 23:30:00 UTC","95.4","1.9"
"2020-03-15 23:40:00 UTC","60.4","2.1"
"2020-03-15 23:50:00 UTC","39.9","1.6"
"2020-03-16 00:00:00 UTC","31.1","1.8"
"2020-03-16 00:10:00 UTC","40.0","2.0"
"2020-03-16 00:20:00 UTC","40.7","2.1"
"2020-03-16 00:30:00 UTC","29.8","2.3"
"2020-03-16 00:40:00 UTC","17.0","3.2"
"2020-03-16 00:50:00 UTC","6.4","3.6"
"2020-03-16 01:00:00 UTC","8.5","5.6"
"2020-03-16 01:10:00 UTC","4.1","6.7"
"2020-03-16 01:20:00 UTC","4.1","7.6"
"2020-03-16 01:30:00 UTC","1.1","8.8"
"2020-03-16 01:40:00 UTC","348.9","9.7"
"2020-03-16 01:50:00 UTC","347.7","8.8"
"2020-03-16 02:00:00 UTC","353.4","8.4"
"2020-03-16 02:10:00 UTC","357.0","9.6"
"2020-03-16 02:20:00 UTC","358.9","8.6"
"2020-03-16 02:30:00 UTC","2.7","8.6"
"2020-03-16 02:40:00 UTC","3.9","8.9"
"2020-03-16 02:50:00 UTC","358.8","8.4"
"2020-03-16 03:00:00 UTC","358.6","8.3"
"2020-03-16 03:10:00 UTC","1.3","8.7"
"2020-03-16 03:20:00 UTC","16.0","9.0"
"2020-03-16 03:30:00 UTC","19.0","9.3"
"2020-03-16 03:40:00 UTC","26.1","8.8"
"2020-03-16 03:50:00 UTC","22.3","8.9"
"2020-03-16 04:00:00 UTC","31.4","9.6"
"2020-03-16 04:10:00 UTC","38.7","9.6"
"2020-03-16 04:20:00 UTC","34.1","10.0"
"2020-03-16 04:30:00 UTC","42.1","10.3"
"2020-03-16 04:40:00 UTC","40.0","9.8"
"2020-03-16 04:50:00 UTC","38.1","10.1"
"2020-03-16 05:00:00 UTC","46.2","10.9"
"2020-03-16 05:10:00 UTC","42.6","10.2"
"2020-03-16 05:20:00 UTC","43.0","10.1"
"2020-03-16 05:30:00 UTC","42.5","10.1"
"2020-03-16 05:40:00 UTC","46.4","9.7"
"2020-03-16 05:50:00 UTC","49.2","9.9"
"2020-03-16 06:00:00 UTC","43.8","9.9"
"2020-03-16 06:10:00 UTC","42.1","10.3"
"2020-03-16 06:20:00 UTC","47.2","9.8"
"2020-03-16 06:30:00 UTC","40.0","9.7"
"2020-03-16 06:40:00 UTC","45.6","9.6"
"2020-03-16 06:50:00 UTC","47.8","9.1"
"2020-03-16 07:00:00 UTC","50.6","9.3"
"2020-03-16 07:10:00 UTC","48.2","9.4"
"2020-03-16 07:20:00 UTC","44.0","10.0"
"2020-03-16 07:30:00 UTC","40.6","9.9"
"2020-03-16 07:40:00 UTC","48.8","8.9"
"2020-03-16 07:50:00 UTC","49.8","8.7"
"2020-03-16 08:00:00 UTC","55.4","8.7"
"2020-03-16 08:10:00 UTC","57.8","8.4"
"2020-03-16 08:20:00 UTC","59.9","8.6"
"2020-03-16 08:30:00 UTC","54.7","8.6"
"2020-03-16 08:40:00 UTC","61.2","8.3"
"2020-03-16 08:50:00 UTC","57.7","8.2"
"2020-03-16 09:00:00 UTC","60.2","8.1"
"2020-03-16 09:10:00 UTC","51.0","8.4"
"2020-03-16 09:20:00 UTC","61.0","8.1"
"2020-03-16 09:30:00 UTC","56.2","8.0"
"2020-03-16 09:40:00 UTC","53.1","8.4"
"2020-03-16 09:50:00 UTC","55.5","7.7"
"2020-03-16 10:00:00 UTC","56.9","8.2"
"2020-03-16 10:10:00 UTC","51.1","7.5"
"2020-03-16 10:20:00 UTC","57.8","7.9"
"2020-03-16 10:30:00 UTC","58.6","7.3"
"2020-03-16 10:40:00 UTC","50.3","7.5"
"2020-03-16 10:50:00 UTC","48.1","7.4"
"2020-03-16 11:00:00 UTC","58.3","7.7"
"2020-03-16 11:10:00 UTC","57.0","7.0"
"2020-03-16 11:20:00 UTC","57.8","6.8"
"2020-03-16 11:30:00 UTC","52.3","7.4"
"2020-03-16 11:40:00 UTC","57.4","7.0"
"2020-03-16 11:50:00 UTC","62.0","7.0"
"2020-03-16 12:00:00 UTC","54.3","6.9"
"2020-03-16 12:10:00 UTC","59.0","7.0"
"2020-03-16 12:20:00 UTC","56.8","6.8"
"2020-03-16 12:30:00 UTC","63.6","7.3"
"2020-03-16 12:40:00 UTC","63.5","6.6"
"2020-03-16 12:50:00 UTC","63.8","6.5"
"2020-03-16 13:00:00 UTC","72.7","6.6"
"2020-03-16 13:10:00 UTC","61.5","6.5"
"2020-03-16 13:20:00 UTC","74.8","6.5"
"2020-03-16 13:30:00 UTC","65.4","6.9"
"2020-03-16 13:40:00 UTC","63.1","7.4"
"2020-03-16 13:50:00 UTC","70.1","6.2"
"2020-03-16 14:00:00 UTC","54.8","6.7"
"2020-03-16 14:10:00 UTC","54.9","6.6"
"2020-03-16 14:20:00 UTC","58.1","6.4"
"2020-03-16 14:30:00 UTC","57.0","6.5"
"2020-03-16 14:40:00 UTC","59.3","6.4"
"2020-03-16 14:50:00 UTC","69.5","6.0"
"2020-03-16 15:00:00 UTC","65.2","6.6"
"2020-03-16 15:10:00 UTC","75.6","5.9"
"2020-03-16 15:20:00 UTC","62.3","5.8"
"2020-03-16 15:30:00 UTC","71.2","5.6"
"2020-03-16 15:40:00 UTC","75.4","5.2"
"2020-03-16 15:50:00 UTC","83.1","5.3"
"2020-03-16 16:00:00 UTC","65.6","5.2"
"2020-03-16 16:10:00 UTC","80.5","5.0"
"2020-03-16 16:20:00 UTC","71.8","4.6"
"2020-03-16 16:30:00 UTC","72.0","4.7"
"2020-03-16 16:40:00 UTC","74.6","4.0"
"2020-03-16 16:50:00 UTC","86.1","3.5"
"2020-03-16 17:00:00 UTC","76.9","3.8"
"2020-03-16 17:10:00 UTC","83.3","3.1"
"2020-03-16 17:20:00 UTC","72.1","3.3"
"2020-03-16 17:30:00 UTC","71.1","3.2"
"2020-03-16 17:40:00 UTC","84.6","3.5"
"2020-03-16 17:50:00 UTC","96.7","2.2"
"2020-03-16 18:00:00 UTC","80.3","2.5"
"2020-03-16 18:10:00 UTC","92.8","3.0"
"2020-03-16 18:20:00 UTC","110.7","2.7"
"2020-03-16 18:30:00 UTC","108.6","3.1"
"2020-03-16 18:40:00 UTC","123.4","2.8"
"2020-03-16 18:50:00 UTC","104.7","2.7"
"2020-03-16 19:00:00 UTC","125.8","2.7"
"2020-03-16 19:10:00 UTC","108.5","2.4"
"2020-03-16 19:20:00 UTC","107.1","2.6"
"2020-03-16 19:30:00 UTC","123.1","2.9"
"2020-03-16 19:40:00 UTC","132.9","3.2"
"2020-03-16 19:50:00 UTC","130.1","3.1"
"2020-03-16 20:00:00 UTC","151.1","3.2"
"2020-03-16 20:10:00 UTC","143.4","3.7"
"2020-03-16 20:20:00 UTC","143.0","3.4"
"2020-03-16 20:30:00 UTC","148.8","3.9"
"2020-03-16 20:40:00 UTC","134.8","4.9"
"2020-03-16 20:50:00 UTC","148.9","4.0"
"2020-03-16 21:00:00 UTC","150.0","4.4"
"2020-03-16 21:10:00 UTC","165.3","4.2"
"2020-03-16 21:20:00 UTC","155.5","4.5"
"2020-03-16 21:30:00 UTC","152.6","5.3"
"2020-03-16 21:40:00 UTC","159.4","4.6"
"2020-03-16 21:50:00 UTC","156.3","4.9"
"2020-03-16 22:00:00 UTC","153.1","4.9"
"2020-03-16 22:10:00 UTC","163.8","4.8"
"2020-03-16 22:20:00 UTC","155.0","5.2"
"2020-03-16 22:30:00 UTC","157.5","4.8"
"2020-03-16 22:40:00 UTC","154.3","5.2"
"2020-03-16 22:50:00 UTC","163.6","5.6"
"2020-03-16 23:00:00 UTC","159.5","6.0"
"2020-03-16 23:10:00 UTC","156.3","6.0"
"2020-03-16 23:20:00 UTC","158.3","6.2"
"2020-03-16 23:30:00 UTC","154.9","6.3"
"2020-03-16 23:40:00 UTC","165.1","6.1"
"2020-03-16 23:50:00 UTC","155.1","6.6"
"2020-03-17 00:00:00 UTC","162.9","6.7"
"2020-03-17 00:10:00 UTC","159.7","6.5"
"2020-03-17 00:20:00 UTC","162.8","6.8"
"2020-03-17 00:30:00 UTC","161.8","7.1"
"2020-03-17 00:40:00 UTC","166.4","6.6"
"2020-03-17 00:50:00 UTC","171.8","7.1"
"2020-03-17 01:00:00 UTC","170.8","7.1"
"2020-03-17 01:10:00 UTC","172.7","7.3"
"2020-03-17 01:20:00 UTC","176.7","7.2"
"2020-03-17 01:30:00 UTC","172.3","7.5"
"2020-03-17 01:40:00 UTC","176.5","7.4"
"2020-03-17 01:50:00 UTC","173.9","7.8"
"2020-03-17 02:00:00 UTC","177.5","7.8"
"2020-03-17 02:10:00 UTC","182.5","7.5"
"2020-03-17 02:20:00 UTC","183.1","7.4"
"2020-03-17 02:30:00 UTC","186.8","7.3"
"2020-03-17 02:40:00 UTC","187.0","7.7"
"2020-03-17 02:50:00 UTC","187.5","7.6"
"2020-03-17 03:00:00 UTC","184.4","7.5"
"2020-03-17 03:10:00 UTC","188.3","7.6"
"2020-03-17 03:20:00 UTC","181.2","7.4"
"2020-03-17 03:30:00 UTC","186.4","7.5"
"2020-03-17 03:40:00 UTC","185.6","7.2"
"2020-03-17 03:50:00 UTC","183.3","7.3"
"2020-03-17 04:00:00 UTC","182.9","7.3"
"2020-03-17 04:10:00 UTC","189.1","7.5"
"2020-03-17 04:20:00 UTC","193.9","7.3"
"2020-03-17 04:30:00 UTC","187.8","7.4"
"2020-03-17 04:40:00 UTC","192.9","7.1"
"2020-03-17 04:50:00 UTC","199.2","7.4"
"2020-03-17 05:00:00 UTC","192.8","6.8"
"2020-03-17 05:10:00 UTC","192.3","7.0"
"2020-03-17 05:20:00 UTC","196.2","6.7"
"2020-03-17 05:30:00 UTC","200.7","6.7"
"2020-03-17 05:40:00 UTC","200.3","7.1"
"2020-03-17 05:50:00 UTC","194.3","6.7"
"2020-03-17 06:00:00 UTC","190.6","7.0"
"2020-03-17 06:10:00 UTC","190.4","6.9"
"2020-03-17 06:20:00 UTC","183.7","6.9"
"2020-03-17 06:30:00 UTC","180.9","7.5"
"2020-03-17 06:40:00 UTC","186.1","7.6"
"2020-03-17 06:50:00 UTC","181.5","7.8"
"2020-03-17 07:00:00 UTC","180.1","8.1"
"2020-03-17 07:10:00 UTC","183.8","8.2"
"2020-03-17 07:20:00 UTC","189.0","7.9"
"2020-03-17 07:30:00 UTC","183.5","8.2"
"2020-03-17 07:40:00 UTC","184.6","7.4"
"2020-03-17 07:50:00 UTC","187.7","7.8"
"2020-03-17 08:00:00 UTC","186.4","8.5"
"2020-03-17 08:10:00 UTC","183.2","8.6"
"2020-03-17 08:20:00 UTC","184.2","8.2"
"2020-03-17 08:30:00 UTC","185.0","7.7"
"2020-03-17 08:40:00 UTC","185.0","8.0"
"2020-03-17 08:50:00 UTC","185.1","8.6"
"2020-03-17 09:00:00 UTC","185.8","8.9"
"2020-03-17 09:10:00 UTC","183.5","8.5"
"2020-03-17 09:20:00 UTC","181.2","8.8"
"2020-03-17 09:30:00 UTC","184.0","9.0"
"2020-03-17 09:40:00 UTC","185.1","9.0"
"2020-03-17 09:50:00 UTC","182.1","9.1"
"2020-03-17 10:00:00 UTC","180.5","8.9"
"2020-03-17 10:10:00 UTC","186.2","8.7"
"2020-03-17 10:20:00 UTC","188.9","8.8"
"2020-03-17 10:30:00 UTC","177.7","9.5"
"2020-03-17 10:40:00 UTC","180.1","9.5"
"2020-03-17 10:50:00 UTC","177.5","9.7"
"2020-03-17 11:00:00 UTC","176.8","9.5"
"2020-03-17 11:10:00 UTC","173.8","9.5"
"2020-03-17 11:20:00 UTC","178.2","9.5"
"2020-03-17 11:30:00 UTC","177.5","9.8"
"2020-03-17 11:40:00 UTC","173.1","9.8"
"2020-03-17 11:50:00 UTC","174.7","9.5"
"2020-03-17 12:00:00 UTC","174.6","9.6"
"2020-03-17 12:10:00 UTC","174.0","9.5"
"2020-03-17 12:20:00 UTC","177.6","9.5"
"2020-03-17 12:30:00 UTC","174.4","9.6"
"2020-03-17 12:40:00 UTC","174.8","10.1"
"2020-03-17 12:50:00 UTC","178.3","9.9"
"2020-03-17 13:00:00 UTC","179.6","10.7"
"2020-03-17 13:10:00 UTC","178.6","10.8"
"2020-03-17 13:20:00 UTC","177.8","10.7"
"2020-03-17 13:30:00 UTC","183.6","11.0"
"2020-03-17 13:40:00 UTC","177.9","10.3"
"2020-03-17 13:50:00 UTC","179.4","10.2"
"2020-03-17 14:00:00 UTC","180.8","10.5"
"2020-03-17 14:10:00 UTC","178.0","9.9"
"2020-03-17 14:20:00 UTC","178.9","10.2"
"2020-03-17 14:30:00 UTC","177.9","10.0"
"2020-03-17 14:40:00 UTC","180.0","9.7"
"2020-03-17 14:50:00 UTC","177.9","9.6"
"2020-03-17 15:00:00 UTC","180.2","10.2"
"2020-03-17 15:10:00 UTC","179.3","10.5"
"2020-03-17 15:20:00 UTC","180.9","9.9"
"2020-03-17 15:30:00 UTC","180.3","10.4"
"2020-03-17 15:40:00 UTC","179.5","9.9"
"2020-03-17 15:50:00 UTC","181.2","9.7"
"2020-03-17 16:00:00 UTC","178.0","10.1"
"2020-03-17 16:10:00 UTC","178.7","10.5"
"2020-03-17 16:20:00 UTC","179.7","10.0"
"2020-03-17 16:30:00 UTC","178.6","10.2"
"2020-03-17 16:40:00 UTC","178.8","9.9"
"2020-03-17 16:50:00 UTC","183.1","9.0"
"2020-03-17 17:00:00 UTC","183.5","9.0"
"2020-03-17 17:10:00 UTC","182.6","8.9"
"2020-03-17 17:20:00 UTC","182.9","9.1"
"2020-03-17 17:30:00 UTC","186.4","7.2"
"2020-03-17 17:40:00 UTC","189.7","6.6"
"2020-03-17 17:50:00 UTC","194.0","5.5"
"2020-03-17 18:00:00 UTC","196.9","5.2"
"2020-03-17 18:10:00 UTC","203.9","4.7"
"2020-03-17 18:20:00 UTC","205.0","4.7"
"2020-03-17 18:30:00 UTC","201.2","4.6"
"2020-03-17 18:40:00 UTC","227.7","4.5"
"2020-03-17 18:50:00 UTC","212.6","3.8"
"2020-03-17 19:00:00 UTC","212.2","2.7"
"2020-03-17 19:10:00 UTC","235.6","2.9"
"2020-03-17 19:20:00 UTC","215.4","3.8"
"2020-03-17 19:30:00 UTC","175.0","3.8"
"2020-03-17 19:40:00 UTC","187.9","2.0"
"2020-03-17 19:50:00 UTC","197.9","2.2"
"2020-03-17 20:00:00 UTC","197.8","2.3"
"2020-03-17 20:10:00 UTC","167.3","3.0"
"2020-03-17 20:20:00 UTC","161.7","3.4"
"2020-03-17 20:30:00 UTC","159.8","2.2"
"2020-03-17 20:40:00 UTC","161.3","1.2"
"2020-03-17 20:50:00 UTC","102.8","0.7"
"2020-03-17 21:00:00 UTC","134.1","1.1"
"2020-03-17 21:10:00 UTC","145.5","1.1"
"2020-03-17 21:20:00 UTC","101.7","0.8"
"2020-03-17 21:30:00 UTC","0.6","0.9"
"2020-03-17 21:40:00 UTC","10.0","1.7"
"2020-03-17 21:50:00 UTC","4.4","1.1"
"2020-03-17 22:00:00 UTC","7.3","2.1"
